betting_bm_id,betting_sc_id,betting_name,betting_score,year,performer,song,page_url,contest_round,country_name,country_code
4,167,UNIBET,501.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
5,144,BET365,1001.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
14,138,BETFRED,501.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
12,111,WILLIAMHILL,301.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
10,111,LADBROKES,301.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
23,106,BWIN,,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
19,92,BETWAY,501.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
15,85,BOYLESPORTS,501.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
13,84,SKYBET,301.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
42,78,10BET,401.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
47,46,BETSTARS,501.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
53,44,*SMARKETS,500.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
30,12,BETFAIRSPORT,301.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
2,-200,BFX*,1000.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,final,Lithuania,Lithuania
25,188,BETSSON,1.01,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
46,86,COOLBET,1.01,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
15,163,BOYLESPORTS,1.01,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
12,142,WILLIAMHILL,1.0,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
23,131,BWIN,1.01,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
5,127,BET365,1.01,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
14,124,BETFRED,1.0,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
10,109,LADBROKES,1.0,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
4,103,UNIBET,,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
19,87,BETWAY,1.01,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
30,80,BETFAIRSPORT,1.01,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
13,60,SKYBET,,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
2,-200,BFX*,,2022,Kalush Orchestra,Stefania,/eurovision/2022/ukraine,semi-final-1,Ukraine,Ukraine
25,188,BETSSON,1.01,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
46,86,COOLBET,1.01,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
15,163,BOYLESPORTS,1.01,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
12,142,WILLIAMHILL,1.01,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
23,131,BWIN,1.01,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
5,127,BET365,1.01,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
14,124,BETFRED,1.0,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
10,109,LADBROKES,1.01,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
4,103,UNIBET,,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
19,87,BETWAY,1.01,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
30,80,BETFAIRSPORT,1.01,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
13,60,SKYBET,,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
2,-200,BFX*,1.01,2022,A. Georgiadi Tenfjord,Die Together,/eurovision/2022/greece,semi-final-1,Greece,Greece
25,188,BETSSON,1.02,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
46,86,COOLBET,1.01,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
15,163,BOYLESPORTS,1.01,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
12,142,WILLIAMHILL,1.01,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
23,131,BWIN,1.02,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
5,127,BET365,1.01,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
14,124,BETFRED,1.01,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
10,109,LADBROKES,1.01,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
4,103,UNIBET,,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
19,87,BETWAY,1.02,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
30,80,BETFAIRSPORT,1.01,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
13,60,SKYBET,1.0,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
2,-200,BFX*,1.01,2022,Subwoolfer,Give That Wolf a Banana,/eurovision/2022/norway,semi-final-1,Norway,Norway
25,188,BETSSON,1.01,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
46,86,COOLBET,1.02,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
15,163,BOYLESPORTS,1.01,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
12,142,WILLIAMHILL,1.03,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
23,131,BWIN,1.02,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
5,127,BET365,1.01,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
14,124,BETFRED,1.01,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
10,109,LADBROKES,1.01,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
4,103,UNIBET,,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
19,87,BETWAY,1.02,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
30,80,BETFAIRSPORT,1.01,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
13,60,SKYBET,1.01,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
2,-200,BFX*,1.01,2022,S10,De diepte,/eurovision/2022/netherlands,semi-final-1,Netherlands,Netherlands
25,188,BETSSON,1.03,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
46,86,COOLBET,1.04,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
15,163,BOYLESPORTS,1.07,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
12,142,WILLIAMHILL,1.03,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
23,131,BWIN,1.03,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
5,127,BET365,1.03,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
14,124,BETFRED,1.02,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
10,109,LADBROKES,1.06,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
4,103,UNIBET,1.01,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
19,87,BETWAY,1.07,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
30,80,BETFAIRSPORT,1.02,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
13,60,SKYBET,1.08,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
2,-200,BFX*,1.02,2022,Maro,"Saudade, saudade",/eurovision/2022/portugal,semi-final-1,Portugal,Portugal
25,188,BETSSON,1.06,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
46,86,COOLBET,1.1,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
15,163,BOYLESPORTS,1.05,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
12,142,WILLIAMHILL,1.08,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
23,131,BWIN,1.03,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
5,127,BET365,1.03,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
14,124,BETFRED,1.06,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
10,109,LADBROKES,1.04,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
4,103,UNIBET,1.01,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
19,87,BETWAY,1.07,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
30,80,BETFAIRSPORT,1.1,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
13,60,SKYBET,1.06,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
2,-200,BFX*,1.1,2022,Rosa Linn,Snap,/eurovision/2022/armenia,semi-final-1,Armenia,Armenia
25,188,BETSSON,1.06,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
46,86,COOLBET,1.07,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
15,163,BOYLESPORTS,1.05,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
12,142,WILLIAMHILL,1.05,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
23,131,BWIN,1.09,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
5,127,BET365,1.05,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
14,124,BETFRED,1.06,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
10,109,LADBROKES,1.1,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
4,103,UNIBET,1.07,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
19,87,BETWAY,1.12,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
30,80,BETFAIRSPORT,1.05,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
13,60,SKYBET,1.36,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
2,-200,BFX*,1.1,2022,și Zdub & Brothers,Trenulețul,/eurovision/2022/moldova,semi-final-1,Moldova,Moldova
25,188,BETSSON,1.43,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
46,86,COOLBET,1.47,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
15,163,BOYLESPORTS,1.4,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
12,142,WILLIAMHILL,1.62,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
23,131,BWIN,1.5,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
5,127,BET365,1.5,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
14,124,BETFRED,1.33,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
10,109,LADBROKES,1.36,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
4,103,UNIBET,1.41,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
19,87,BETWAY,1.35,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
30,80,BETFAIRSPORT,1.5,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
13,60,SKYBET,1.36,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
2,-200,BFX*,1.55,2022,Ronela Hajati,Sekret,/eurovision/2022/albania,semi-final-1,Albania,Albania
25,188,BETSSON,1.7,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
46,86,COOLBET,1.7,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
15,163,BOYLESPORTS,1.8,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
12,142,WILLIAMHILL,1.53,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
23,131,BWIN,1.68,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
5,127,BET365,1.66,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
14,124,BETFRED,1.67,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
10,109,LADBROKES,1.8,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
4,103,UNIBET,1.68,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
19,87,BETWAY,1.6,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
30,80,BETFAIRSPORT,1.73,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
13,60,SKYBET,1.73,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
2,-200,BFX*,1.75,2022,LUM!X & Pia Maria,Halo,/eurovision/2022/austria,semi-final-1,Austria,Austria
25,188,BETSSON,1.9,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
46,86,COOLBET,1.9,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
15,163,BOYLESPORTS,1.91,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
12,142,WILLIAMHILL,1.83,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
23,131,BWIN,1.9,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
5,127,BET365,1.83,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
14,124,BETFRED,2.0,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
10,109,LADBROKES,2.0,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
4,103,UNIBET,1.87,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
19,87,BETWAY,1.9,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
30,80,BETFAIRSPORT,1.73,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
13,60,SKYBET,1.67,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
2,-200,BFX*,2.04,2022,Citi Zēni,Eat Your Salad,/eurovision/2022/latvia,semi-final-1,Latvia,Latvia
25,188,BETSSON,2.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
46,86,COOLBET,2.1,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
15,163,BOYLESPORTS,2.2,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
12,142,WILLIAMHILL,2.1,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
23,131,BWIN,2.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
5,127,BET365,2.1,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
14,124,BETFRED,2.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
10,109,LADBROKES,2.0,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
4,103,UNIBET,1.97,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
19,87,BETWAY,2.75,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
30,80,BETFAIRSPORT,1.91,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
13,60,SKYBET,2.75,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
2,-200,BFX*,1.02,2022,Monika Liu,Sentimentai,/eurovision/2022/lithuania,semi-final-1,Lithuania,Lithuania
25,188,BETSSON,2.75,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
46,86,COOLBET,2.7,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
15,163,BOYLESPORTS,2.88,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
12,142,WILLIAMHILL,3.5,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
23,131,BWIN,2.4,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
5,127,BET365,2.75,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
14,124,BETFRED,2.5,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
10,109,LADBROKES,2.75,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
4,103,UNIBET,2.7,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
19,87,BETWAY,2.55,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
30,80,BETFAIRSPORT,3.0,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
13,60,SKYBET,2.63,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
2,-200,BFX*,3.0,2022,Systur,Með hækkandi sól,/eurovision/2022/iceland,semi-final-1,Iceland,Iceland
25,188,BETSSON,3.1,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
46,86,COOLBET,2.9,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
15,163,BOYLESPORTS,3.25,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
12,142,WILLIAMHILL,3.25,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
23,131,BWIN,3.0,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
5,127,BET365,3.0,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
14,124,BETFRED,2.75,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
10,109,LADBROKES,2.87,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
4,103,UNIBET,2.95,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
19,87,BETWAY,2.4,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
30,80,BETFAIRSPORT,2.88,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
13,60,SKYBET,2.25,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
2,-200,BFX*,3.15,2022,Marius Bear,Boys Do Cry,/eurovision/2022/switzerland,semi-final-1,Switzerland,Switzerland
25,188,BETSSON,3.2,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
46,86,COOLBET,2.6,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
15,163,BOYLESPORTS,3.25,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
12,142,WILLIAMHILL,3.25,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
23,131,BWIN,3.0,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
5,127,BET365,3.25,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
14,124,BETFRED,3.0,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
10,109,LADBROKES,2.75,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
4,103,UNIBET,3.2,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
19,87,BETWAY,3.35,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
30,80,BETFAIRSPORT,3.0,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
13,60,SKYBET,4.0,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
2,-200,BFX*,3.45,2022,Mia Dimšić,Guilty Pleasure,/eurovision/2022/croatia,semi-final-1,Croatia,Croatia
25,188,BETSSON,2.9,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
46,86,COOLBET,3.4,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
15,163,BOYLESPORTS,3.5,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
12,142,WILLIAMHILL,3.25,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
23,131,BWIN,3.0,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
5,127,BET365,3.0,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
14,124,BETFRED,3.5,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
10,109,LADBROKES,3.25,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
4,103,UNIBET,3.2,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
19,87,BETWAY,3.35,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
30,80,BETFAIRSPORT,3.25,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
13,60,SKYBET,5.0,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
2,-200,BFX*,1.04,2022,Reddi,The Show,/eurovision/2022/denmark,semi-final-1,Denmark,Denmark
25,188,BETSSON,6.5,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
46,86,COOLBET,7.0,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
15,163,BOYLESPORTS,8.0,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
12,142,WILLIAMHILL,7.0,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
23,131,BWIN,7.0,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
5,127,BET365,7.0,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
14,124,BETFRED,6.0,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
10,109,LADBROKES,6.5,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
4,103,UNIBET,7.0,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
19,87,BETWAY,11.0,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
30,80,BETFAIRSPORT,7.5,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
13,60,SKYBET,9.0,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
2,-200,BFX*,7.8,2022,I. Music Project,Intention,/eurovision/2022/bulgaria,semi-final-1,Bulgaria,Bulgaria
